episode,train_steps,train_reward,train_loss,eps,train_avg_delay_ms,train_loss_rate,train_throughput,eval_reward,eval_avg_delay_ms,eval_loss_rate,eval_throughput
1969,527,290.44,0.131445,0.05,12.4916,0.0062,1.485,,,,
1970,515,290.6,0.132105,0.05,12.8644,0.0,1.475,,,,
1971,519,286.6,0.127268,0.05,12.6441,0.0123,1.475,,,,
1972,522,289.48,0.118847,0.05,13.5254,0.0031,1.475,,,,
1973,516,289.64,0.124918,0.05,12.7196,0.0062,1.48,,,,
1974,519,292.64,0.105152,0.05,11.8729,0.0062,1.495,,,,
1975,541,291.1,0.152236,0.05,13.6655,0.0,1.48,,,,
1976,515,294.68,0.1182,0.05,11.4548,0.0,1.495,,,,
1977,518,291.6,0.119168,0.05,12.963,0.0031,1.485,,,,
1978,516,288.62,0.114985,0.05,12.5763,0.0062,1.475,,,,
1979,523,285.46,0.10169,0.05,13.2423,0.0093,1.465,,,,
1980,536,289.24,0.118229,0.05,13.7669,0.0062,1.48,,,,
1981,519,290.56,0.130253,0.05,12.348,0.0031,1.48,,,,
1982,521,292.6,0.127854,0.05,11.4047,0.0062,1.495,,,,
1983,513,294.76,0.124182,0.05,11.4,0.0031,1.5,,,,
1984,528,291.4,0.125244,0.05,12.1549,0.0031,1.485,,,,
1985,530,287.36,0.116494,0.05,13.678,0.0093,1.475,,,,
1986,514,290.66,0.120127,0.05,13.4291,0.0031,1.48,,,,
1987,522,289.56,0.130302,0.05,12.2727,0.0093,1.485,,,,
1988,532,285.32,0.127109,0.05,13.6565,0.0123,1.47,,,,
1989,524,284.46,0.134522,0.05,13.2253,0.0123,1.465,,,,
1990,531,278.24,0.127316,0.05,13.8889,0.0154,1.44,,,,
1991,546,282.92,0.116151,0.05,13.431,0.0062,1.45,,,,
1992,520,291.64,0.126252,0.05,11.204,0.0093,1.495,,,,
1993,522,288.5,0.147513,0.05,12.7966,0.0062,1.475,,,,
1994,520,286.5,0.13274,0.05,12.6962,0.0062,1.465,,,,
1995,584,253.88,0.124296,0.05,15.1673,0.0274,1.345,,,,
1996,529,287.38,0.132951,0.05,13.4576,0.0093,1.475,,,,
1997,519,289.58,0.126102,0.05,13.4966,0.0062,1.48,,,,
1998,531,293.34,0.117392,0.05,12.7517,0.0,1.49,,,,
1999,522,289.52,0.124856,0.05,12.4155,0.0062,1.48,,,,
2000,534,290.26,0.120335,0.05,13.125,0.0031,1.48,302.08,9.2974,0.0,1.53
